














"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารหนี้เพื่อการเลี้ยงชีพ","Asset Plus Fixed RMF","ASP-FRF",45261496.08,14.4682,,,14.4683,14.4682
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 2","Asset Plus Taweesab Fixed Income Fund 2","ASP-TFIXED2",199055176.15,11.9599,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 3","Asset Plus Taweesab Fixed Income Fund 3","ASP-TFIXED3",357811668.75,11.9955,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 5","Asset Plus Taweesab Fixed Income Fund  5","ASP-TFIXED5",839222368.23,12.6147,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 6เดือน1 ห้ามขายผู้ลงทุนรายย่อย","Asset Plus Taweesab Fixed Income Fund  6M1 Not for Retail Investor","ASP-TFIXED 6M1",576297918.95,10.0244,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 7","Asset Plus Taweesab Fixed Income Fund 7","ASP-TFIXED7",179320630.23,12.7839,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารหนี้ทวีทรัพย์ 9","Asset Plus Taweesab Fixed Income Fund 9","ASP-TFIXED9",152768816.23,11.9298,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารทุนเพื่อการเลี้ยงชีพ","Asset Plus Equity RMF","ASP-ERF",195019732.59,27.5844,,,27.5845,27.5844
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสนิคเคอิ 225","Asset Plus Nikkei 225 Fund","ASP-NKY225",21830211.35,12.5407,,,12.6349,12.5407
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสบริค","Asset Plus BRIC Fund","ASP-BRIC",21948473.60,6.2589,,,6.3842,6.2589
"OE"," ","BCAP","BCAP","กองทุนเปิด BCAP Mid Small CG ETF","BCAP Mid Small CG ETF","BMSCG",620724541.36,8.9960,,,,
"OE"," ","BCAP","BCAP","กองทุนเปิด BCAP MSCI THAILAND ETF","BCAP MSCI THAILAND ETF","BMSCITH",1275877042.06,12.5086,0.6000000000000,31/07/2018,,
"OE"," ","BCAP","BCAP","กองทุนเปิด BCAP SET100 ETF","BCAP SET100 ETF","BSET100",908504754.95,10.8155,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมคนไทยใจดี","BKIND FUND","BKIND",705567146.44,10.6552,,,10.6553,10.5487
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงโกลบอลฟิกซ์อินคัม","Bualuang Global Fixed Income Fund","BGFI",4130631133.84,12.6684,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงหุ้นธรรมาภิบาลไทย","Bualuang Thai Equity CG Fund","B-THAICG",501590084.20,9.6913,,,9.6914,9.5944
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 10/18","Bualuang Thanasarn Plus 10/18","BP10/18",2641526788.37,10.0606,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 11/18","Bualuang Thanasarn Plus 11/18","BP11/18",1098259324.88,10.0587,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 12/18","Bualuang Thanasarn Plus 12/18","BP12/18",1905244352.59,10.0644,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 13/18","Bualuang Thanasarn Plus 13/18","BP13/18",4129203440.24,10.0661,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 14/18","Bualuang Thanasarn Plus 14/18","BP14/18",3554926494.09,10.0580,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 15/18","Bualuang Thanasarn Plus 15/18","BP15/18",1739489561.36,10.0498,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 16/18","Bualuang Thanasarn Plus 16/18","BP16/18",5941065673.58,10.0462,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 17/18","Bualuang Thanasarn Plus 17/18","BP17/18",3129318715.89,10.0411,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 18/18","Bualuang Thanasarn Plus 18/18","BP18/18",2780273328.35,10.0409,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 19/18","Bualuang Thanasarn Plus 19/18","BP19/18",2688115267.96,10.0438,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 20/18","Bualuang Thanasarn Plus 20/18","BP20/18",4213897192.17,10.0395,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 21/18","Bualuang Thanasarn Plus 21/18","BP21/18",1775928098.96,10.0364,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 22/18","Bualuang Thanasarn Plus 22/18","BP22/18",8611375786.74,10.0369,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 23/18","Bualuang Thanasarn Plus 23/18","BP23/18",5366836775.93,10.0333,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 24/18","Bualuang Thanasarn Plus 24/18","BP24/18",5331896782.02,10.0315,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 25/18","Bualuang Thanasarn Plus 25/18","BP25/18",5011922469.57,10.0244,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 26/18","Bualuang Thanasarn Plus 26/18","BP26/18",1573866122.03,10.0215,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 27/18","Bualuang Thanasarn Plus 27/18","BP27/18",7199366824.77,10.0207,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 28/18","Bualuang Thanasarn Plus 28/18","BP28/18",3719570048.94,10.0200,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 29/18","Bualuang Thanasarn Plus 29/18","BP29/18",2749314569.15,10.0162,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 30/18","Bualuang Thanasarn Plus 30/18","BP30/18",2850824918.11,10.0119,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 31/18","Bualuang Thanasarn Plus 31/18","BP31/18",3368939924.55,10.0062,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 32/18","Bualuang Thanasarn Plus 32/18","BP32/18",2383638142.15,10.0012,,,,
"OE"," ","BBLAM","BBLAM","กองทุนรวมบัวหลวงธนสารพลัส 33/18","Bualuang Thanasarn Plus 33/18","BP33/18",708770279.34,10.0008,,,,
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวแก้ว","Buakaew Open-end Fund","BKA",10074227955.97,43.5214,,,43.5215,43.0862
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวแก้ว 2","Buakaew 2 Open-end Fund","BKA2",1059314742.20,36.4504,,,36.4505,36.0859
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวแก้วปันผล","Buakaew Income Fund","BKD",5106915089.56,4.1294,,,4.1295,4.0882
